enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.8,800,360,0.9741,2.1677894592285156,461.2994106705756,1000
True,0.8,800,380,0.976,2.2877516746520996,437.1103783158943,1000
True,0.8,800,400,0.9776,2.407396078109741,415.38657020044167,1000
True,0.8,800,450,0.9798,2.7014193534851074,370.175773972263,1000
True,0.8,800,500,0.9824,2.998777151107788,333.46926083873444,1000
True,0.8,800,550,0.9849,3.302565813064575,302.7948742290354,1000
True,0.8,800,600,0.9861,3.600456953048706,277.7425235297549,1000
True,0.8,800,650,0.9878,3.894169807434082,256.7941434117668,1000
True,0.8,800,700,0.9888,4.172067165374756,239.68933393481814,1000
True,0.8,800,750,0.99,4.464086055755615,224.01001851446938,1000
True,0.8,800,800,0.9912,4.756319999694824,210.2465771992133,1000
True,0.8,800,900,0.992,5.119541168212891,195.33000461232274,1000
True,0.8,800,1000,0.9929,5.413453817367554,184.72495263407984,1000
True,0.8,800,1200,0.9939,5.889360189437866,169.79773147402776,1000
True,0.8,800,1400,0.9947,6.254720687866211,159.87924160065867,1000
True,0.8,800,1600,0.9951,6.7250730991363525,148.69726845473576,1000
True,0.8,800,1800,0.9954,7.104001045227051,140.76574505459396,1000
True,0.8,800,2000,0.9958,7.475754261016846,133.76576664840516,1000
True,0.8,800,3000,0.9971,8.980492115020752,111.35247235810186,1000
True,0.8,800,4000,0.9982,10.321702003479004,96.8832465481897,1000
True,0.8,1600,120,0.9221,0.773418664932251,1292.960779641382,1000
True,0.8,1600,140,0.9319,0.8989248275756836,1112.4400720991396,1000
True,0.8,1600,160,0.9399,1.0216972827911377,978.7634917342017,1000
True,0.8,1600,180,0.9458,1.1320405006408691,883.3606213151221,1000
True,0.8,1600,200,0.9509,1.256122350692749,796.1007934048,1000
True,0.8,1600,220,0.9568,1.422957420349121,702.7617170404516,1000
True,0.8,1600,240,0.9595,1.524043321609497,656.149327135878,1000
True,0.8,1600,260,0.963,1.6442248821258545,608.1893121013215,1000
True,0.8,1600,280,0.9661,1.7610814571380615,567.8329051429017,1000
True,0.8,1600,300,0.9684,1.9005286693572998,526.1693844051135,1000
